key,coupler_widths,C11,C12,C13,C14,C21,C22,C23,C24,C31,C32,C33,C34,C41,C42,C43,C44
clockmon_[119.0__0__0__92.0__0__0],"[119.0, 0, 0, 92.0, 0, 0]",4.585398512956765e-14,1.074890832647277e-17,8.839172725891935e-15,3.960247036294026e-16,1.074890832647277e-17,4.41152442805645e-14,3.426548877398891e-16,7.38735667117636e-15,8.839172725891935e-15,3.426548877398891e-16,9.749292349512349e-14,3.707233718054869e-14,3.960247036294026e-16,7.38735667117636e-15,3.707233718054869e-14,9.822001149063544e-14
clockmon_[128.0__0__0__101.0__0__0],"[128.0, 0, 0, 101.0, 0, 0]",4.643512346858793e-14,1.169893124794937e-17,9.323246277333948e-15,4.136691734773089e-16,1.169893124794937e-17,4.467761538297696e-14,3.599595624630786e-16,7.8739817274738e-15,9.323246277333948e-15,3.599595624630786e-16,9.722696506247769e-14,3.705394478488526e-14,4.136691734773089e-16,7.8739817274738e-15,3.705394478488526e-14,9.796734383828243e-14
clockmon_[128.0__0__0__110.0__0__0],"[128.0, 0, 0, 110.0, 0, 0]",4.643608912525317e-14,1.221769025497572e-17,9.323080687945763e-15,4.13423253217624e-16,1.221769025497572e-17,4.5261527265937504e-14,3.777914968216181e-16,8.355355676063081e-15,9.323080687945763e-15,3.777914968216181e-16,9.722215218168795e-14,3.704515091274408e-14,4.13423253217624e-16,8.355355676063081e-15,3.704515091274408e-14,9.771919765266562e-14
clockmon_[128.0__0__0__119.0__0__0],"[128.0, 0, 0, 119.0, 0, 0]",4.6434619982387764e-14,1.279496334822291e-17,9.322886563064344e-15,4.131423745573586e-16,1.279496334822291e-17,4.5848163957189255e-14,3.952888482245443e-16,8.836393304131614e-15,9.322886563064344e-15,3.952888482245443e-16,9.720875812520127e-14,3.703618882019066e-14,4.131423745573586e-16,8.836393304131614e-15,3.703618882019066e-14,9.746763325912847e-14
clockmon_[128.0__0__0__128.0__0__0],"[128.0, 0, 0, 128.0, 0, 0]",4.6436201999558545e-14,1.3340956614445092e-17,9.323245665908228e-15,4.129290212983284e-16,1.3340956614445092e-17,4.6443392703007195e-14,4.12806339030215e-16,9.319690567616437e-15,9.323245665908228e-15,4.12806339030215e-16,9.720458162422141e-14,3.702969985488454e-14,4.129290212983284e-16,9.319690567616437e-15,3.702969985488454e-14,9.72209768581324e-14
clockmon_[128.0__0__0__137.0__0__0],"[128.0, 0, 0, 137.0, 0, 0]",4.6435686550752767e-14,1.390804680060583e-17,9.323294747225213e-15,4.127569197151847e-16,1.390804680060583e-17,4.704475566756511e-14,4.304370709643933e-16,9.805785931347508e-15,9.323294747225213e-15,4.304370709643933e-16,9.719602429561757e-14,3.7022215199663215e-14,4.127569197151847e-16,9.805785931347508e-15,3.7022215199663215e-14,9.696897590441318e-14
clockmon_[128.0__0__0__146.0__0__0],"[128.0, 0, 0, 146.0, 0, 0]",4.6435511254510196e-14,1.446043505397256e-17,9.3235339290243e-15,4.125240856131442e-16,1.446043505397256e-17,4.764578395181691e-14,4.480877648871841e-16,1.0292197710865382e-14,9.3235339290243e-15,4.480877648871841e-16,9.718730328379708e-14,3.701501759781813e-14,4.125240856131442e-16,1.0292197710865382e-14,3.701501759781813e-14,9.671556446040935e-14
clockmon_[128.0__0__0__155.0__0__0],"[128.0, 0, 0, 155.0, 0, 0]",4.643450474802334e-14,1.497274323140528e-17,9.323161210990199e-15,4.12275039976191e-16,1.497274323140528e-17,4.825241751617762e-14,4.65836419959091e-16,1.077584432317805e-14,9.323161210990199e-15,4.65836419959091e-16,9.717242076305301e-14,3.700602086847792e-14,4.12275039976191e-16,1.077584432317805e-14,3.700602086847792e-14,9.645467728574263e-14
clockmon_[128.0__0__0__164.0__0__0],"[128.0, 0, 0, 164.0, 0, 0]",4.6690750047288556e-14,1.555886457186556e-17,9.336708545959124e-15,4.138433722496328e-16,1.555886457186556e-17,4.9057364401999216e-14,4.852870300227805e-16,1.126912319356294e-14,9.336708545959124e-15,4.852870300227805e-16,9.730284880098917e-14,3.70553056023069e-14,4.138433722496328e-16,1.126912319356294e-14,3.70553056023069e-14,9.632917369997162e-14
clockmon_[128.0__0__0__173.0__0__0],"[128.0, 0, 0, 173.0, 0, 0]",4.6432008762671274e-14,1.614117131618594e-17,9.32758716807882e-15,4.133651878813923e-16,1.614117131618594e-17,4.946183695194596e-14,5.023672148215158e-16,1.174861185294443e-14,9.32758716807882e-15,5.023672148215158e-16,9.723469263363164e-14,3.701158331692195e-14,4.133651878813923e-16,1.174861185294443e-14,3.701158331692195e-14,9.602488602758053e-14
clockmon_[128.0__0__0__182.0__0__0],"[128.0, 0, 0, 182.0, 0, 0]",4.6434090528150946e-14,1.664933008934753e-17,9.323286663691004e-15,4.116187741525248e-16,1.664933008934753e-17,5.0066563243114715e-14,5.175748786043778e-16,1.222282434404488e-14,9.323286663691004e-15,5.175748786043778e-16,9.714496028498287e-14,3.698457590796971e-14,4.116187741525248e-16,1.222282434404488e-14,3.698457590796971e-14,9.569668166317479e-14
clockmon_[128.0__0__0__191.0__0__0],"[128.0, 0, 0, 191.0, 0, 0]",4.6433391645832666e-14,1.7170783745096346e-17,9.32317322264472e-15,4.113432649964701e-16,1.7170783745096346e-17,5.068147577671928e-14,5.349361317193276e-16,1.270553688989583e-14,9.32317322264472e-15,5.349361317193276e-16,9.713400174017306e-14,3.697614779775449e-14,4.113432649964701e-16,1.270553688989583e-14,3.697614779775449e-14,9.544104705819041e-14
clockmon_[128.0__0__0__20.0__0__0],"[128.0, 0, 0, 20.0, 0, 0]",4.643780184742296e-14,6.7497330813344795e-18,9.322430875743334e-15,4.154648142716091e-16,6.7497330813344795e-18,3.9742524634314966e-14,2.028739734842369e-16,3.514232252430957e-15,9.322430875743334e-15,2.028739734842369e-16,9.731583554815575e-14,3.713199629911459e-14,4.154648142716091e-16,3.514232252430957e-15,3.713199629911459e-14,1.0015410939070456e-13
clockmon_[128.0__0__0__200.0__0__0],"[128.0, 0, 0, 200.0, 0, 0]",4.643172907087661e-14,1.768258999831079e-17,9.32292649718673e-15,4.111309418132908e-16,1.768258999831079e-17,5.1284801476819575e-14,5.520034645015878e-16,1.318084660139647e-14,9.32292649718673e-15,5.520034645015878e-16,9.711966451071998e-14,3.696825448259181e-14,4.111309418132908e-16,1.318084660139647e-14,3.696825448259181e-14,9.518289456817394e-14
clockmon_[128.0__0__0__29.0__0__0],"[128.0, 0, 0, 29.0, 0, 0]",4.644106788833491e-14,7.309477280042336e-18,9.3233670389167e-15,4.152209766135262e-16,7.309477280042336e-18,4.024886489940038e-14,2.200199951988433e-16,4.002796440465976e-15,9.3233670389167e-15,2.200199951988433e-16,9.730519141677866e-14,3.712316990141918e-14,4.152209766135262e-16,4.002796440465976e-15,3.712316990141918e-14,9.992491019369353e-14
clockmon_[128.0__0__0__38.0__0__0],"[128.0, 0, 0, 38.0, 0, 0]",4.644302277648568e-14,7.928974607612888e-18,9.324356343316414e-15,4.1526217735986223e-16,7.928974607612888e-18,4.0768940418029486e-14,2.374135809575011e-16,4.490706446934964e-15,9.324356343316414e-15,2.374135809575011e-16,9.729762387213155e-14,3.711487944523774e-14,4.1526217735986223e-16,4.490706446934964e-15,3.711487944523774e-14,9.968752946938844e-14
clockmon_[128.0__0__0__47.0__0__0],"[128.0, 0, 0, 47.0, 0, 0]",4.644053723584031e-14,8.512639362380163e-18,9.324332283856852e-15,4.151735147510877e-16,8.512639362380163e-18,4.1302354992912744e-14,2.547937768695461e-16,4.974008472062362e-15,9.324332283856852e-15,2.547937768695461e-16,9.728734644195892e-14,3.710685797332008e-14,4.151735147510877e-16,4.974008472062362e-15,3.710685797332008e-14,9.944182913662929e-14
clockmon_[128.0__0__0__56.0__0__0],"[128.0, 0, 0, 56.0, 0, 0]",4.644386584319341e-14,9.08426106365236e-18,9.325103122288191e-15,4.149807478595397e-16,9.08426106365236e-18,4.1850064293120935e-14,2.722628183425689e-16,5.455272320576514e-15,9.325103122288191e-15,2.722628183425689e-16,9.727896133814008e-14,3.709929752468414e-14,4.149807478595397e-16,5.455272320576514e-15,3.709929752468414e-14,9.920179270882742e-14
clockmon_[128.0__0__0__65.0__0__0],"[128.0, 0, 0, 65.0, 0, 0]",4.643771230191789e-14,9.548359180669726e-18,9.323625832782008e-15,4.146124186998253e-16,9.548359180669726e-18,4.23946560414234e-14,2.897455284879902e-16,5.936792169540931e-15,9.323625832782008e-15,2.897455284879902e-16,9.7266992949164e-14,3.709030496897161e-14,4.146124186998253e-16,5.936792169540931e-15,3.709030496897161e-14,9.895318278387093e-14
clockmon_[128.0__0__0__74.0__0__0],"[128.0, 0, 0, 74.0, 0, 0]",4.6442608321784453e-14,1.015439259741075e-17,9.324431162772823e-15,4.143729984595965e-16,1.015439259741075e-17,4.295739737841796e-14,3.071738991998492e-16,6.417573600450308e-15,9.324431162772823e-15,3.071738991998492e-16,9.726197862050404e-14,3.708092390370567e-14,4.143729984595965e-16,6.417573600450308e-15,3.708092390370567e-14,9.871150891897373e-14
clockmon_[128.0__0__0__83.0__0__0],"[128.0, 0, 0, 83.0, 0, 0]",4.6441915554134887e-14,1.0641566888572648e-17,9.324095777470145e-15,4.1392437599408764e-16,1.0641566888572648e-17,4.353850957154455e-14,3.2491737502093e-16,6.903671740443948e-15,9.324095777470145e-15,3.2491737502093e-16,9.725120256568178e-14,3.707372012534365e-14,4.1392437599408764e-16,6.903671740443948e-15,3.707372012534365e-14,9.846044540276753e-14
clockmon_[128.0__0__0__92.0__0__0],"[128.0, 0, 0, 92.0, 0, 0]",4.644383904394232e-14,1.127807778622631e-17,9.324941802747865e-15,4.139717139561589e-16,1.127807778622631e-17,4.4116442599390105e-14,3.424196053150792e-16,7.387134877981247e-15,9.324941802747865e-15,3.424196053150792e-16,9.724364413848419e-14,3.706477116901086e-14,4.139717139561589e-16,7.387134877981247e-15,3.706477116901086e-14,9.821393112167302e-14
clockmon_[137.0__0__0__101.0__0__0],"[137.0, 0, 0, 101.0, 0, 0]",4.7038098061486295e-14,1.2212927288522848e-17,9.807292792867009e-15,4.312664483857361e-16,1.2212927288522848e-17,4.4681332963056216e-14,3.598130401085718e-16,7.874049990217458e-15,9.807292792867009e-15,3.598130401085718e-16,9.698329951543646e-14,3.704672685315047e-14,4.312664483857361e-16,7.874049990217458e-15,3.704672685315047e-14,9.796754412066284e-14
clockmon_[137.0__0__0__110.0__0__0],"[137.0, 0, 0, 110.0, 0, 0]",4.703561421346514e-14,1.270964195196245e-17,9.806758586593919e-15,4.310004982835412e-16,1.270964195196245e-17,4.525980252399365e-14,3.775731379127385e-16,8.355110467664484e-15,9.806758586593919e-15,3.775731379127385e-16,9.696717818724885e-14,3.703699194493696e-14,4.310004982835412e-16,8.355110467664484e-15,3.703699194493696e-14,9.770788177849781e-14
clockmon_[137.0__0__0__119.0__0__0],"[137.0, 0, 0, 119.0, 0, 0]",4.7036576431274137e-14,1.332867916698644e-17,9.80710066663054e-15,4.307503434775257e-16,1.332867916698644e-17,4.5850285374410154e-14,3.9503555369226773e-16,8.836613803840122e-15,9.80710066663054e-15,3.9503555369226773e-16,9.6962803525815e-14,3.702971682887747e-14,4.307503434775257e-16,8.836613803840122e-15,3.702971682887747e-14,9.746213649458247e-14
clockmon_[137.0__0__0__128.0__0__0],"[137.0, 0, 0, 128.0, 0, 0]",4.703634226630192e-14,1.390465605334561e-17,9.807034826241755e-15,4.305242378403876e-16,1.390465605334561e-17,4.644310571562376e-14,4.125605802440324e-16,9.319650864444813e-15,9.807034826241755e-15,4.125605802440324e-16,9.695300322126116e-14,3.702186504314234e-14,4.305242378403876e-16,9.319650864444813e-15,3.702186504314234e-14,9.721152292898366e-14
clockmon_[137.0__0__0__137.0__0__0],"[137.0, 0, 0, 137.0, 0, 0]",4.703634207378178e-14,1.448939805162379e-17,9.806920451219593e-15,4.303177773959758e-16,1.448939805162379e-17,4.704438584277972e-14,4.302127404286425e-16,9.80577566252778e-15,9.806920451219593e-15,4.302127404286425e-16,9.694423247438082e-14,3.701395397690884e-14,4.303177773959758e-16,9.80577566252778e-15,3.701395397690884e-14,9.695772473406359e-14
clockmon_[137.0__0__0__146.0__0__0],"[137.0, 0, 0, 146.0, 0, 0]",4.70365119358739e-14,1.507077344630824e-17,9.807209281838092e-15,4.30091522339021e-16,1.507077344630824e-17,4.7646235739649e-14,4.478496400753414e-16,1.029216606864946e-14,9.807209281838092e-15,4.478496400753414e-16,9.693619036381594e-14,3.700718414395463e-14,4.30091522339021e-16,1.029216606864946e-14,3.700718414395463e-14,9.670622890016829e-14
clockmon_[137.0__0__0__155.0__0__0],"[137.0, 0, 0, 155.0, 0, 0]",4.703541995120478e-14,1.561948643655751e-17,9.806978586198283e-15,4.297810554947535e-16,1.561948643655751e-17,4.8253060326854173e-14,4.653512311776192e-16,1.077561200535e-14,9.806978586198283e-15,4.653512311776192e-16,9.692187110663567e-14,3.699809379085283e-14,4.297810554947535e-16,1.077561200535e-14,3.699809379085283e-14,9.644635951219612e-14
clockmon_[137.0__0__0__164.0__0__0],"[137.0, 0, 0, 164.0, 0, 0]",4.729241734863471e-14,1.618157167227675e-17,9.820075199442747e-15,4.313779448724247e-16,1.618157167227675e-17,4.9057998214115115e-14,4.849780082131062e-16,1.126924831368964e-14,9.820075199442747e-15,4.849780082131062e-16,9.705362878928288e-14,3.704795496183468e-14,4.313779448724247e-16,1.126924831368964e-14,3.704795496183468e-14,9.632208638208835e-14
clockmon_[137.0__0__0__173.0__0__0],"[137.0, 0, 0, 173.0, 0, 0]",4.7036923676419984e-14,1.67868546025519e-17,9.807391036181957e-15,4.293695224457609e-16,1.67868546025519e-17,4.9463989025627257e-14,5.000950636929645e-16,1.174393099898409e-14,9.807391036181957e-15,5.000950636929645e-16,9.690744068732327e-14,3.698419641400853e-14,4.293695224457609e-16,1.174393099898409e-14,3.698419641400853e-14,9.594611209401383e-14
clockmon_[137.0__0__0__182.0__0__0],"[137.0, 0, 0, 182.0, 0, 0]",4.703228196321231e-14,1.737105575041616e-17,9.810807922947152e-15,4.306954789297514e-16,1.737105575041616e-17,5.0065692304233164e-14,5.193466533490412e-16,1.22276645327146e-14,9.810807922947152e-15,5.193466533490412e-16,9.696925872767802e-14,3.699697782934099e-14,4.306954789297514e-16,1.22276645327146e-14,3.699697782934099e-14,9.576044790050556e-14
clockmon_[137.0__0__0__191.0__0__0],"[137.0, 0, 0, 191.0, 0, 0]",4.7034027307155057e-14,1.787773071814174e-17,9.807022414320578e-15,4.288730911475959e-16,1.787773071814174e-17,5.068120409059544e-14,5.34644117240611e-16,1.27056047641728e-14,9.807022414320578e-15,5.34644117240611e-16,9.6881156234494e-14,3.69684512640813e-14,4.288730911475959e-16,1.27056047641728e-14,3.69684512640813e-14,9.543043621105902e-14
clockmon_[137.0__0__0__20.0__0__0],"[137.0, 0, 0, 20.0, 0, 0]",4.704020697983199e-14,7.007374441409266e-18,9.806044592403446e-15,4.331005829300634e-16,7.007374441409266e-18,3.9742328728514264e-14,2.027359180552475e-16,3.514587708816341e-15,9.806044592403446e-15,2.027359180552475e-16,9.706742899901491e-14,3.7124908644010894e-14,4.331005829300634e-16,3.514587708816341e-15,3.7124908644010894e-14,1.0014757536603744e-13
clockmon_[137.0__0__0__200.0__0__0],"[137.0, 0, 0, 200.0, 0, 0]",4.703345907337171e-14,1.843460288093743e-17,9.806671437090142e-15,4.285936412215151e-16,1.843460288093743e-17,5.128528364720033e-14,5.517582886826444e-16,1.31812056000457e-14,9.806671437090142e-15,5.517582886826444e-16,9.687386094265895e-14,3.696057779208687e-14,4.285936412215151e-16,1.31812056000457e-14,3.696057779208687e-14,9.518039777999593e-14
clockmon_[137.0__0__0__29.0__0__0],"[137.0, 0, 0, 29.0, 0, 0]",4.704232967573706e-14,7.679092045574245e-18,9.808018047495994e-15,4.332920269968336e-16,7.679092045574245e-18,4.024950426538291e-14,2.198878281908807e-16,4.002809996402883e-15,9.808018047495994e-15,2.198878281908807e-16,9.705299857039279e-14,3.711549172612344e-14,4.332920269968336e-16,4.002809996402883e-15,3.711549172612344e-14,9.991538886369175e-14
clockmon_[137.0__0__0__38.0__0__0],"[137.0, 0, 0, 38.0, 0, 0]",4.7043910044002526e-14,8.290208132375239e-18,9.808188166953897e-15,4.330626023459174e-16,8.290208132375239e-18,4.076981220814605e-14,2.372807581275629e-16,4.490638125023208e-15,9.808188166953897e-15,2.372807581275629e-16,9.704662035570082e-14,3.710823932170803e-14,4.330626023459174e-16,4.490638125023208e-15,3.710823932170803e-14,9.968082447795726e-14
clockmon_[137.0__0__0__47.0__0__0],"[137.0, 0, 0, 47.0, 0, 0]",4.70435285653068e-14,8.886775445461041e-18,9.808195147385014e-15,4.328585812396022e-16,8.886775445461041e-18,4.1304400403638897e-14,2.546342487254252e-16,4.97395590909415e-15,9.808195147385014e-15,2.546342487254252e-16,9.703607905300826e-14,3.70994937564829e-14,4.328585812396022e-16,4.97395590909415e-15,3.70994937564829e-14,9.943551819990166e-14
clockmon_[137.0__0__0__56.0__0__0],"[137.0, 0, 0, 56.0, 0, 0]",4.704317716739487e-14,9.452360323609015e-18,9.808217231843819e-15,4.326070832609348e-16,9.452360323609015e-18,4.184908421062025e-14,2.72107302222158e-16,5.45528917159429e-15,9.808217231843819e-15,2.72107302222158e-16,9.702698871129374e-14,3.709143995535958e-14,4.326070832609348e-16,5.45528917159429e-15,3.709143995535958e-14,9.919234323050381e-14
clockmon_[137.0__0__0__65.0__0__0],"[137.0, 0, 0, 65.0, 0, 0]",4.7041459302952056e-14,9.93688112647042e-18,9.807026226705425e-15,4.3177045608365357e-16,9.93688112647042e-18,4.239708500291428e-14,2.895739476837076e-16,5.937008993888915e-15,9.807026226705425e-15,2.895739476837076e-16,9.701800165381944e-14,3.708264591794893e-14,4.3177045608365357e-16,5.937008993888915e-15,3.708264591794893e-14,9.89465445686287e-14
clockmon_[137.0__0__0__74.0__0__0],"[137.0, 0, 0, 74.0, 0, 0]",4.704218214343204e-14,1.057456962370837e-17,9.808024993043386e-15,4.320311392887178e-16,1.057456962370837e-17,4.2957201998940686e-14,3.069971458358879e-16,6.41752801639261e-15,9.808024993043386e-15,3.069971458358879e-16,9.700852600564725e-14,3.707412683338899e-14,4.320311392887178e-16,6.41752801639261e-15,3.707412683338899e-14,9.87023178559643e-14
clockmon_[137.0__0__0__83.0__0__0],"[137.0, 0, 0, 83.0, 0, 0]",4.70405393771059e-14,1.115203012441831e-17,9.807912431796943e-15,4.317846773597084e-16,1.115203012441831e-17,4.353844757986024e-14,3.246553697366246e-16,6.903468685235168e-15,9.807912431796943e-15,3.246553697366246e-16,9.699753025440238e-14,3.706605059654084e-14,4.317846773597084e-16,6.903468685235168e-15,3.706605059654084e-14,9.845060980267228e-14
clockmon_[137.0__0__0__92.0__0__0],"[137.0, 0, 0, 92.0, 0, 0]",4.704158251959843e-14,1.172989944221024e-17,9.807985660635036e-15,4.315224055283939e-16,1.172989944221024e-17,4.411602193738837e-14,3.422117123811091e-16,7.38706064413223e-15,9.807985660635036e-15,3.422117123811091e-16,9.699033935228887e-14,3.70569538373715e-14,4.315224055283939e-16,7.38706064413223e-15,3.70569538373715e-14,9.820243572427318e-14
clockmon_[146.0__0__0__101.0__0__0],"[146.0, 0, 0, 101.0, 0, 0]",4.7643344292627836e-14,1.268590437775608e-17,1.029371151785937e-14,4.489516963015936e-16,1.268590437775608e-17,4.4679299873539935e-14,3.595955804874464e-16,7.874095996589338e-15,1.029371151785937e-14,3.595955804874464e-16,9.672776988442682e-14,3.703902314149456e-14,4.489516963015936e-16,7.874095996589338e-15,3.703902314149456e-14,9.79564303992044e-14
clockmon_[146.0__0__0__110.0__0__0],"[146.0, 0, 0, 110.0, 0, 0]",4.7640320409407367e-14,1.32482328102871e-17,1.029290989681692e-14,4.486346413353758e-16,1.32482328102871e-17,4.526240416628647e-14,3.772187343680508e-16,8.355104046100905e-15,1.029290989681692e-14,3.772187343680508e-16,9.671703519012462e-14,3.702987163923201e-14,4.486346413353758e-16,8.355104046100905e-15,3.702987163923201e-14,9.770179503854257e-14
clockmon_[146.0__0__0__119.0__0__0],"[146.0, 0, 0, 119.0, 0, 0]",4.7640419376180364e-14,1.385793803529462e-17,1.029261513762154e-14,4.48390867611049e-16,1.385793803529462e-17,4.5850101387597354e-14,3.947730060090137e-16,8.836987022713552e-15,1.029261513762154e-14,3.947730060090137e-16,9.67093254276028e-14,3.702196333216943e-14,4.48390867611049e-16,8.836987022713552e-15,3.702196333216943e-14,9.745281627541795e-14
