key,coupler_widths,C11,C12,C13,C14,C21,C22,C23,C24,C31,C32,C33,C34,C41,C42,C43,C44
clockmon_[119.0__0__200.0__0__0__0],"[119.0, 0, 200.0, 0, 0, 0]",4.6024526564591626e-14,1.942033921482626e-17,8.850295718262359e-15,3.96420848425504e-16,1.942033921482626e-17,6.112835659744268e-14,1.224453604874701e-15,1.147463591742237e-14,8.850295718262359e-15,1.224453604874701e-15,9.702492872688468e-14,3.690003877282025e-14,3.96420848425504e-16,1.147463591742237e-14,3.690003877282025e-14,9.543346069067159e-14
clockmon_[119.0__0__29.0__0__0__0],"[119.0, 0, 29.0, 0, 0, 0]",4.609989055084997e-14,8.101099414563868e-18,8.85314741055457e-15,4.000610469807899e-16,8.101099414563868e-18,4.2964107677778637e-14,3.285803153214782e-16,3.282311122182324e-15,8.85314741055457e-15,3.285803153214782e-16,9.759585376577861e-14,3.718360035510014e-14,4.000610469807899e-16,3.282311122182324e-15,3.718360035510014e-14,1.0037133632065905e-13
clockmon_[119.0__0__38.0__0__0__0],"[119.0, 0, 38.0, 0, 0, 0]",4.609382676314623e-14,8.649539416267036e-18,8.85283848347599e-15,3.998878651623834e-16,8.649539416267036e-18,4.378369866493075e-14,3.572282647998516e-16,3.770571506425727e-15,8.85283848347599e-15,3.572282647998516e-16,9.757825791700475e-14,3.716925862932111e-14,3.998878651623834e-16,3.770571506425727e-15,3.716925862932111e-14,1.000986920857165e-13
clockmon_[119.0__0__47.0__0__0__0],"[119.0, 0, 47.0, 0, 0, 0]",4.6095928021981895e-14,9.129698537735756e-18,8.852866822960639e-15,3.9963492432498464e-16,9.129698537735756e-18,4.466316772683552e-14,3.869383535133221e-16,4.264260140219724e-15,8.852866822960639e-15,3.869383535133221e-16,9.755336314109731e-14,3.7159668627519835e-14,3.9963492432498464e-16,4.264260140219724e-15,3.7159668627519835e-14,9.981680747062819e-14
clockmon_[119.0__0__56.0__0__0__0],"[119.0, 0, 56.0, 0, 0, 0]",4.6087602361139246e-14,9.674926017447159e-18,8.852406113781091e-15,3.994322850185581e-16,9.674926017447159e-18,4.555142025011855e-14,4.172826910435671e-16,4.74989272994659e-15,8.852406113781091e-15,4.172826910435671e-16,9.753188241994003e-14,3.714628267806032e-14,3.994322850185581e-16,4.74989272994659e-15,3.714628267806032e-14,9.953460853360553e-14
clockmon_[119.0__0__65.0__0__0__0],"[119.0, 0, 65.0, 0, 0, 0]",4.608102415004515e-14,1.030115803780727e-17,8.852310620283339e-15,3.993046916760528e-16,1.030115803780727e-17,4.647281145839852e-14,4.481427507381791e-16,5.229622399751334e-15,8.852310620283339e-15,4.481427507381791e-16,9.751859159172177e-14,3.713375060652333e-14,3.993046916760528e-16,5.229622399751334e-15,3.713375060652333e-14,9.925513710944439e-14
clockmon_[119.0__0__74.0__0__0__0],"[119.0, 0, 74.0, 0, 0, 0]",4.6088434436625676e-14,1.085391472061514e-17,8.852786650532213e-15,3.991585492193147e-16,1.085391472061514e-17,4.7417115977079006e-14,4.799224559969861e-16,5.708737389871922e-15,8.852786650532213e-15,4.799224559969861e-16,9.750573571874336e-14,3.712466761025643e-14,3.991585492193147e-16,5.708737389871922e-15,3.712466761025643e-14,9.898068050980892e-14
clockmon_[119.0__0__83.0__0__0__0],"[119.0, 0, 83.0, 0, 0, 0]",4.585309403410779e-14,1.121737347741695e-17,8.837588444080915e-15,3.971922621839499e-16,1.121737347741695e-17,4.821810868559666e-14,5.129911993351398e-16,6.179868248550609e-15,8.837588444080915e-15,5.129911993351398e-16,9.734172247940965e-14,3.706441129658039e-14,3.971922621839499e-16,6.179868248550609e-15,3.706441129658039e-14,9.858424065569044e-14
clockmon_[119.0__0__92.0__0__0__0],"[119.0, 0, 92.0, 0, 0, 0]",4.6102082253721167e-14,1.201099658505115e-17,8.853157259882016e-15,3.987435778811987e-16,1.201099658505115e-17,4.9338973613425936e-14,5.487816888637571e-16,6.655222609575093e-15,8.853157259882016e-15,5.487816888637571e-16,9.746877190891315e-14,3.710201108563837e-14,3.987435778811987e-16,6.655222609575093e-15,3.710201108563837e-14,9.842724382746727e-14
clockmon_[128.0__0__101.0__0__0__0],"[128.0, 0, 101.0, 0, 0, 0]",4.644841275943391e-14,1.309809982503782e-17,9.328094111288652e-15,4.162040748745691e-16,1.309809982503782e-17,5.005589626880382e-14,5.85205951716744e-16,7.113943426158097e-15,9.328094111288652e-15,5.85205951716744e-16,9.712088904137707e-14,3.705426804633853e-14,4.162040748745691e-16,7.113943426158097e-15,3.705426804633853e-14,9.812240654122171e-14
clockmon_[128.0__0__110.0__0__0__0],"[128.0, 0, 110.0, 0, 0, 0]",4.669101857292728e-14,1.384867808015941e-17,9.33635125628368e-15,4.160651156561755e-16,1.384867808015941e-17,5.1244274844609294e-14,6.251291697664188e-16,7.5824300016319e-15,9.33635125628368e-15,6.251291697664188e-16,9.716562222010274e-14,3.706682397263506e-14,4.160651156561755e-16,7.5824300016319e-15,3.706682397263506e-14,9.786445549490075e-14
clockmon_[128.0__0__119.0__0__0__0],"[128.0, 0, 119.0, 0, 0, 0]",4.643572848367774e-14,1.434501248378253e-17,9.326086473615702e-15,4.156598007964685e-16,1.434501248378253e-17,5.198336340148624e-14,6.663877399244877e-16,8.02170306238104e-15,9.326086473615702e-15,6.663877399244877e-16,9.706283848178954e-14,3.702390283250965e-14,4.156598007964685e-16,8.02170306238104e-15,3.702390283250965e-14,9.755971408803053e-14
clockmon_[128.0__0__128.0__0__0__0],"[128.0, 0, 128.0, 0, 0, 0]",4.643626899350772e-14,1.496215959638174e-17,9.326039031318289e-15,4.154567631373288e-16,1.496215959638174e-17,5.295978550790912e-14,7.112881856420789e-16,8.463175620536442e-15,9.326039031318289e-15,7.112881856420789e-16,9.703518206613169e-14,3.701018338288715e-14,4.154567631373288e-16,8.463175620536442e-15,3.701018338288715e-14,9.729373761734069e-14
clockmon_[128.0__0__137.0__0__0__0],"[128.0, 0, 137.0, 0, 0, 0]",4.668768479268208e-14,1.559235320569144e-17,9.336033057455866e-15,4.154918584767814e-16,1.559235320569144e-17,5.41475446015912e-14,7.593952391781045e-16,8.906693902132568e-15,9.336033057455866e-15,7.593952391781045e-16,9.707953330990113e-14,3.702308587269908e-14,4.154918584767814e-16,8.906693902132568e-15,3.702308587269908e-14,9.706826642985445e-14
clockmon_[128.0__0__146.0__0__0__0],"[128.0, 0, 146.0, 0, 0, 0]",4.666200437588365e-14,1.61734991690146e-17,9.33482842845535e-15,4.153174773108392e-16,1.61734991690146e-17,5.511154167601557e-14,8.108488128521986e-16,9.32487504898754e-15,9.33482842845535e-15,8.108488128521986e-16,9.70373446670743e-14,3.700451989889047e-14,4.153174773108392e-16,9.32487504898754e-15,3.700451989889047e-14,9.680869246577594e-14
clockmon_[128.0__0__155.0__0__0__0],"[128.0, 0, 155.0, 0, 0, 0]",4.666753801011593e-14,1.681961717827747e-17,9.335081338392183e-15,4.151686400337866e-16,1.681961717827747e-17,5.6124392138803796e-14,8.666789174455363e-16,9.730937170456408e-15,9.335081338392183e-15,8.666789174455363e-16,9.700556250851013e-14,3.698983905418884e-14,4.151686400337866e-16,9.730937170456408e-15,3.698983905418884e-14,9.655672056741016e-14
clockmon_[128.0__0__164.0__0__0__0],"[128.0, 0, 164.0, 0, 0, 0]",4.663489447959118e-14,1.751793674309103e-17,9.33457877756061e-15,4.149026940784711e-16,1.751793674309103e-17,5.707920570751631e-14,9.270158941732862e-16,1.011968624260149e-14,9.33457877756061e-15,9.270158941732862e-16,9.69629812611655e-14,3.696814617698311e-14,4.149026940784711e-16,1.011968624260149e-14,3.696814617698311e-14,9.630892468401174e-14
clockmon_[128.0__0__173.0__0__0__0],"[128.0, 0, 173.0, 0, 0, 0]",4.665726822793949e-14,1.819943480404676e-17,9.334795214559194e-15,4.147648319251842e-16,1.819943480404676e-17,5.811099804816404e-14,9.92380816736464e-16,1.049535321785156e-14,9.334795214559194e-15,9.92380816736464e-16,9.692391878339734e-14,3.694995681147531e-14,4.147648319251842e-16,1.049535321785156e-14,3.694995681147531e-14,9.607336638248734e-14
clockmon_[128.0__0__182.0__0__0__0],"[128.0, 0, 182.0, 0, 0, 0]",4.666260338689914e-14,1.8892694939382534e-17,9.334884048074134e-15,4.1461754367364297e-16,1.8892694939382534e-17,5.914069223410235e-14,1.063370776061502e-15,1.083970730485495e-14,9.334884048074134e-15,1.063370776061502e-15,9.687978980246729e-14,3.693148479710946e-14,4.1461754367364297e-16,1.083970730485495e-14,3.693148479710946e-14,9.584749168512253e-14
clockmon_[128.0__0__191.0__0__0__0],"[128.0, 0, 191.0, 0, 0, 0]",4.665946463677931e-14,1.959882309645139e-17,9.334797190315922e-15,4.144362037382123e-16,1.959882309645139e-17,6.016203403779739e-14,1.140756092282075e-15,1.116938228098848e-14,9.334797190315922e-15,1.140756092282075e-15,9.682888700645259e-14,3.691199105521751e-14,4.144362037382123e-16,1.116938228098848e-14,3.691199105521751e-14,9.563023690557029e-14
clockmon_[128.0__0__20.0__0__0__0],"[128.0, 0, 20.0, 0, 0, 0]",4.669903886652211e-14,7.878489945490151e-18,9.336690617404478e-15,4.1818310697142883e-16,7.878489945490151e-18,4.221154334748627e-14,3.000385294291605e-16,2.781451406203243e-15,9.336690617404478e-15,3.000385294291605e-16,9.735947520716e-14,3.719047932269715e-14,4.1818310697142883e-16,2.781451406203243e-15,3.719047932269715e-14,1.0063718630491476e-13
clockmon_[128.0__0__200.0__0__0__0],"[128.0, 0, 200.0, 0, 0, 0]",4.6543037260128454e-14,2.026997172356031e-17,9.333004166349226e-15,4.139855011790515e-16,2.026997172356031e-17,6.110864952298963e-14,1.224032465588831e-15,1.147432031090958e-14,9.333004166349226e-15,1.224032465588831e-15,9.67697242827674e-14,3.689010053726794e-14,4.139855011790515e-16,1.147432031090958e-14,3.689010053726794e-14,9.542410471866754e-14
clockmon_[128.0__0__29.0__0__0__0],"[128.0, 0, 29.0, 0, 0, 0]",4.668988953343385e-14,8.453398092614528e-18,9.336495325186544e-15,4.178988971127997e-16,8.453398092614528e-18,4.297681182360219e-14,3.284241706678117e-16,3.282471265555653e-15,9.336495325186544e-15,3.284241706678117e-16,9.734486857119492e-14,3.717619426435432e-14,4.178988971127997e-16,3.282471265555653e-15,3.717619426435432e-14,1.003629025212834e-13
clockmon_[128.0__0__38.0__0__0__0],"[128.0, 0, 38.0, 0, 0, 0]",4.6679391909067037e-14,9.031516009825323e-18,9.335757835024829e-15,4.177289592722473e-16,9.031516009825323e-18,4.3785145427877466e-14,3.570839515498766e-16,3.770551957122795e-15,9.335757835024829e-15,3.570839515498766e-16,9.732544069852014e-14,3.716169694398356e-14,4.177289592722473e-16,3.770551957122795e-15,3.716169694398356e-14,1.0008905835714791e-13
clockmon_[128.0__0__47.0__0__0__0],"[128.0, 0, 47.0, 0, 0, 0]",4.668137488870455e-14,9.52423494036483e-18,9.335715079253251e-15,4.174450343683173e-16,9.52423494036483e-18,4.4663794854293397e-14,3.86788302352333e-16,4.26459175897075e-15,9.335715079253251e-15,3.86788302352333e-16,9.730009446628326e-14,3.715204128477647e-14,4.174450343683173e-16,4.26459175897075e-15,3.715204128477647e-14,9.980811022688958e-14
clockmon_[128.0__0__56.0__0__0__0],"[128.0, 0, 56.0, 0, 0, 0]",4.66766435133556e-14,1.011465454315379e-17,9.335532380999762e-15,4.172867216507227e-16,1.011465454315379e-17,4.555696053153735e-14,4.171183323251625e-16,4.750117165213372e-15,9.335532380999762e-15,4.171183323251625e-16,9.728024994738647e-14,3.71398289152922e-14,4.172867216507227e-16,4.750117165213372e-15,3.71398289152922e-14,9.95266594001975e-14
clockmon_[128.0__0__65.0__0__0__0],"[128.0, 0, 65.0, 0, 0, 0]",4.667688533866051e-14,1.074283094017142e-17,9.335585492951415e-15,4.171702700212694e-16,1.074283094017142e-17,4.648579801290724e-14,4.479484312391879e-16,5.229629653643908e-15,9.335585492951415e-15,4.479484312391879e-16,9.726823586012038e-14,3.712830518066305e-14,4.171702700212694e-16,5.229629653643908e-15,3.712830518066305e-14,9.924797977709097e-14
clockmon_[128.0__0__74.0__0__0__0],"[128.0, 0, 74.0, 0, 0, 0]",4.669094978203075e-14,1.133113396708619e-17,9.336177128092244e-15,4.1692884334534163e-16,1.133113396708619e-17,4.7426345122997894e-14,4.797086024225012e-16,5.708751195804433e-15,9.336177128092244e-15,4.797086024225012e-16,9.725439082789578e-14,3.711719594708319e-14,4.1692884334534163e-16,5.708751195804433e-15,3.711719594708319e-14,9.897230135325274e-14
clockmon_[128.0__0__83.0__0__0__0],"[128.0, 0, 83.0, 0, 0, 0]",4.644361283416074e-14,1.170660494610147e-17,9.323259231600804e-15,4.149167918453024e-16,1.170660494610147e-17,4.8218540843874695e-14,5.127691594778212e-16,6.179858740142137e-15,9.323259231600804e-15,5.127691594778212e-16,9.708941838696289e-14,3.705644367716117e-14,4.149167918453024e-16,6.179858740142137e-15,3.705644367716117e-14,9.857480301276498e-14
clockmon_[128.0__0__92.0__0__0__0],"[128.0, 0, 92.0, 0, 0, 0]",4.669354298620771e-14,1.253990449703624e-17,9.336246803015031e-15,4.164504335651576e-16,1.253990449703624e-17,4.9334192852404704e-14,5.485478147056121e-16,6.655248252488995e-15,9.336246803015031e-15,5.485478147056121e-16,9.72135518272536e-14,3.709324039361716e-14,4.164504335651576e-16,6.655248252488995e-15,3.709324039361716e-14,9.84160388753518e-14
clockmon_[137.0__0__101.0__0__0__0],"[137.0, 0, 101.0, 0, 0, 0]",4.7049084222302265e-14,1.364173143688064e-17,9.810969918178252e-15,4.338301398316376e-16,1.364173143688064e-17,5.0057253214028224e-14,5.849561470888516e-16,7.114358208351951e-15,9.810969918178252e-15,5.849561470888516e-16,9.687473032043665e-14,3.704795287020216e-14,4.338301398316376e-16,7.114358208351951e-15,3.704795287020216e-14,9.811762434497686e-14
clockmon_[137.0__0__110.0__0__0__0],"[137.0, 0, 110.0, 0, 0, 0]",4.7292475552081965e-14,1.442753288117363e-17,9.819853753578906e-15,4.337408140870235e-16,1.442753288117363e-17,5.1244152472018496e-14,6.248902173383641e-16,7.582407571574561e-15,9.819853753578906e-15,6.248902173383641e-16,9.691324835584186e-14,3.705941018368845e-14,4.337408140870235e-16,7.582407571574561e-15,3.705941018368845e-14,9.785481666257746e-14
clockmon_[137.0__0__119.0__0__0__0],"[137.0, 0, 119.0, 0, 0, 0]",4.703558204184395e-14,1.495317213179474e-17,9.809819976524237e-15,4.334454473705807e-16,1.495317213179474e-17,5.197967581075295e-14,6.661259351226962e-16,8.02144833465773e-15,9.809819976524237e-15,6.661259351226962e-16,9.680881822775736e-14,3.701708745882092e-14,4.334454473705807e-16,8.02144833465773e-15,3.701708745882092e-14,9.755010469251638e-14
clockmon_[137.0__0__128.0__0__0__0],"[137.0, 0, 128.0, 0, 0, 0]",4.703511140651337e-14,1.559682070898428e-17,9.810002199099895e-15,4.331989591948589e-16,1.559682070898428e-17,5.295560590134631e-14,7.110221636389417e-16,8.463236088478908e-15,9.810002199099895e-15,7.110221636389417e-16,9.678084124366165e-14,3.700222513243373e-14,4.331989591948589e-16,8.463236088478908e-15,3.700222513243373e-14,9.72836848660859e-14
clockmon_[137.0__0__137.0__0__0__0],"[137.0, 0, 137.0, 0, 0, 0]",4.72889477612198e-14,1.626262987661496e-17,9.819495506150269e-15,4.3312867327932455e-16,1.626262987661496e-17,5.414879142879303e-14,7.591469549696469e-16,8.906609739586174e-15,9.819495506150269e-15,7.591469549696469e-16,9.682708812640439e-14,3.701558862500878e-14,4.3312867327932455e-16,8.906609739586174e-15,3.701558862500878e-14,9.706051718516752e-14
clockmon_[137.0__0__146.0__0__0__0],"[137.0, 0, 146.0, 0, 0, 0]",4.7283110190418884e-14,1.6850219527534005e-17,9.819368850477607e-15,4.329847840818153e-16,1.6850219527534005e-17,5.5133914298399426e-14,8.107092478230562e-16,9.326891631382626e-15,9.819368850477607e-15,8.107092478230562e-16,9.679218630194924e-14,3.700094576531749e-14,4.329847840818153e-16,9.326891631382626e-15,3.700094576531749e-14,9.680187007092817e-14
clockmon_[137.0__0__155.0__0__0__0],"[137.0, 0, 155.0, 0, 0, 0]",4.7276034253365275e-14,1.752354149955252e-17,9.818779519055157e-15,4.32835144707404e-16,1.752354149955252e-17,5.6137192726547244e-14,8.664367922820122e-16,9.731212175946778e-15,9.818779519055157e-15,8.664367922820122e-16,9.675451536918379e-14,3.698291327008132e-14,4.32835144707404e-16,9.731212175946778e-15,3.698291327008132e-14,9.655039472086031e-14
clockmon_[137.0__0__164.0__0__0__0],"[137.0, 0, 164.0, 0, 0, 0]",4.7254329179625544e-14,1.825893839408694e-17,9.817543640517262e-15,4.325745996177868e-16,1.825893839408694e-17,5.709535160592657e-14,9.266996092674487e-16,1.011973815249286e-14,9.817543640517262e-15,9.266996092674487e-16,9.671172052185266e-14,3.696090262189795e-14,4.325745996177868e-16,1.011973815249286e-14,3.696090262189795e-14,9.62992133700666e-14
clockmon_[137.0__0__173.0__0__0__0],"[137.0, 0, 173.0, 0, 0, 0]",4.725558049242465e-14,1.897132425625594e-17,9.818246538865324e-15,4.324214155639681e-16,1.897132425625594e-17,5.810802652867625e-14,9.920429815902145e-16,1.049530668564978e-14,9.818246538865324e-15,9.920429815902145e-16,9.66704551343813e-14,3.694201098149653e-14,4.324214155639681e-16,1.049530668564978e-14,3.694201098149653e-14,9.606368205803082e-14
clockmon_[137.0__0__182.0__0__0__0],"[137.0, 0, 182.0, 0, 0, 0]",4.7269956687056555e-14,1.967455819968796e-17,9.818419662690423e-15,4.322312951484313e-16,1.967455819968796e-17,5.915218453648204e-14,1.063182535194884e-15,1.08402183989126e-14,9.818419662690423e-15,1.063182535194884e-15,9.662946270316944e-14,3.692556842121545e-14,4.322312951484313e-16,1.08402183989126e-14,3.692556842121545e-14,9.583843177423962e-14
clockmon_[137.0__0__191.0__0__0__0],"[137.0, 0, 191.0, 0, 0, 0]",4.72707779815236e-14,2.041433908301667e-17,9.81851702423187e-15,4.320651467174752e-16,2.041433908301667e-17,6.018008036658355e-14,1.1404021594332351e-15,1.116971137350956e-14,9.81851702423187e-15,1.1404021594332351e-15,9.657948959617221e-14,3.690667708559139e-14,4.320651467174752e-16,1.116971137350956e-14,3.690667708559139e-14,9.562247418663659e-14
clockmon_[137.0__0__20.0__0__0__0],"[137.0, 0, 20.0, 0, 0, 0]",4.730062064462655e-14,8.205797468421837e-18,9.819552724125027e-15,4.359177724006043e-16,8.205797468421837e-18,4.2211261293054876e-14,2.99823031442375e-16,2.781561912587228e-15,9.819552724125027e-15,2.99823031442375e-16,9.710759301048501e-14,3.718309649959482e-14,4.359177724006043e-16,2.781561912587228e-15,3.718309649959482e-14,1.0062835845403396e-13
clockmon_[137.0__0__200.0__0__0__0],"[137.0, 0, 200.0, 0, 0, 0]",4.725424156689684e-14,2.115492049166079e-17,9.81768128992046e-15,4.318041214079394e-16,2.115492049166079e-17,6.119215419447289e-14,1.223898056276524e-15,1.147515819278851e-14,9.81768128992046e-15,1.223898056276524e-15,9.652018825831486e-14,3.688563605591614e-14,4.318041214079394e-16,1.147515819278851e-14,3.688563605591614e-14,9.541529993954701e-14
clockmon_[137.0__0__29.0__0__0__0],"[137.0, 0, 29.0, 0, 0, 0]",4.7294241503014575e-14,8.770635476760886e-18,9.819985742150891e-15,4.3571958733603544e-16,8.770635476760886e-18,4.298397150853184e-14,3.282142244095356e-16,3.282662285988576e-15,9.819985742150891e-15,3.282142244095356e-16,9.709319622708194e-14,3.716905876743224e-14,4.3571958733603544e-16,3.282662285988576e-15,3.716905876743224e-14,1.0035440183263835e-13
clockmon_[137.0__0__38.0__0__0__0],"[137.0, 0, 38.0, 0, 0, 0]",4.727536642672452e-14,9.36950560618355e-18,9.818788120735827e-15,4.355996944849506e-16,9.36950560618355e-18,4.3785379410317645e-14,3.569220063679664e-16,3.770837773691173e-15,9.818788120735827e-15,3.569220063679664e-16,9.70706242736777e-14,3.715387993681143e-14,4.355996944849506e-16,3.770837773691173e-15,3.715387993681143e-14,1.0007587901492904e-13
clockmon_[137.0__0__47.0__0__0__0],"[137.0, 0, 47.0, 0, 0, 0]",4.7277162951350305e-14,9.938128181026991e-18,9.818888060582827e-15,4.352161686983334e-16,9.938128181026991e-18,4.4662117740552565e-14,3.865913864756309e-16,4.263927674855225e-15,9.818888060582827e-15,3.865913864756309e-16,9.704523790362556e-14,3.7143504835319354e-14,4.352161686983334e-16,4.263927674855225e-15,3.7143504835319354e-14,9.979713616076749e-14
clockmon_[137.0__0__56.0__0__0__0],"[137.0, 0, 56.0, 0, 0, 0]",4.7272661057337854e-14,1.053235132803411e-17,9.818621612246512e-15,4.3500786942098456e-16,1.053235132803411e-17,4.555253223548446e-14,4.169315943409755e-16,4.749880186294728e-15,9.818621612246512e-15,4.169315943409755e-16,9.702524340797028e-14,3.713197210263475e-14,4.3500786942098456e-16,4.749880186294728e-15,3.713197210263475e-14,9.951595969334173e-14
clockmon_[137.0__0__65.0__0__0__0],"[137.0, 0, 65.0, 0, 0, 0]",4.727711136830399e-14,1.119041213791973e-17,9.818872220416914e-15,4.348737381054531e-16,1.119041213791973e-17,4.648524999934124e-14,4.477775677583141e-16,5.229626152581825e-15,9.818872220416914e-15,4.477775677583141e-16,9.701587861791588e-14,3.7120889188818807e-14,4.348737381054531e-16,5.229626152581825e-15,3.7120889188818807e-14,9.923823304095092e-14
clockmon_[137.0__0__74.0__0__0__0],"[137.0, 0, 74.0, 0, 0, 0]",4.729036470384719e-14,1.18070665225765e-17,9.819483717943254e-15,4.3464300882733115e-16,1.18070665225765e-17,4.7428821769512776e-14,4.795101739139473e-16,5.70868851470772e-15,9.819483717943254e-15,4.795101739139473e-16,9.700141925374671e-14,3.71096592496199e-14,4.3464300882733115e-16,5.70868851470772e-15,3.71096592496199e-14,9.896284239161695e-14
clockmon_[137.0__0__83.0__0__0__0],"[137.0, 0, 83.0, 0, 0, 0]",4.704405821143311e-14,1.219464819967775e-17,9.807127120448333e-15,4.325652916864746e-16,1.219464819967775e-17,4.8216594544921696e-14,5.125494776632315e-16,6.17960410644161e-15,9.807127120448333e-15,5.125494776632315e-16,9.683669914192609e-14,3.704860228068175e-14,4.325652916864746e-16,6.17960410644161e-15,3.704860228068175e-14,9.856536710113725e-14
clockmon_[137.0__0__92.0__0__0__0],"[137.0, 0, 92.0, 0, 0, 0]",4.729923013691244e-14,1.307392169918321e-17,9.819691290536556e-15,4.341309949033073e-16,1.307392169918321e-17,4.933926233038003e-14,5.483421706998636e-16,6.655356207632225e-15,9.819691290536556e-15,5.483421706998636e-16,9.696235185663777e-14,3.708747477122089e-14,4.341309949033073e-16,6.655356207632225e-15,3.708747477122089e-14,9.840885023120927e-14
clockmon_[146.0__0__101.0__0__0__0],"[146.0, 0, 101.0, 0, 0, 0]",4.765198284632836e-14,1.419529713225307e-17,1.02984248095005e-14,4.516988060398277e-16,1.419529713225307e-17,5.005622914903142e-14,5.847045164022081e-16,7.11417639292272e-15,1.02984248095005e-14,5.847045164022081e-16,9.661789359109248e-14,3.703957390478809e-14,4.516988060398277e-16,7.11417639292272e-15,3.703957390478809e-14,9.810680963603796e-14
clockmon_[146.0__0__110.0__0__0__0],"[146.0, 0, 110.0, 0, 0, 0]",4.789700603478129e-14,1.501479770284481e-17,1.030735197471941e-14,4.515419027109344e-16,1.501479770284481e-17,5.124347308336665e-14,6.246722936438544e-16,7.582396474185576e-15,1.030735197471941e-14,6.246722936438544e-16,9.66577113822318e-14,3.705166530465345e-14,4.515419027109344e-16,7.582396474185576e-15,3.705166530465345e-14,9.784501000336764e-14
clockmon_[146.0__0__119.0__0__0__0],"[146.0, 0, 119.0, 0, 0, 0]",4.76387270564314e-14,1.5561867978602592e-17,1.029671203809577e-14,4.512586749254006e-16,1.5561867978602592e-17,5.197909948448743e-14,6.658288289658185e-16,8.02131845807472e-15,1.029671203809577e-14,6.658288289658185e-16,9.655358460988296e-14,3.700925152122826e-14,4.512586749254006e-16,8.02131845807472e-15,3.700925152122826e-14,9.754064800143983e-14
